conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,summary_time_seconds
6docz,1.0,0.07292197858235594,0.1359315589353612,0.9507042253521126,0.06887755102040816,0.12844909609895336,1.0,0.07292197858235594,0.1359315589353612,2.459653854370117
6dq21,1.0,0.015407435762476674,0.030347297488337026,0.9906542056074766,0.015216767154751652,0.02997313728262406,0.9658385093167702,0.014881094789224366,0.029310588567927995,8.366554737091064
6dqly,1.0,0.1030818278427205,0.18689788053949902,0.9689119170984456,0.09941520467836257,0.180327868852459,0.8969072164948454,0.0924548352816153,0.16763005780346818,2.6610641479492188
6dra3,0.9966555183946488,0.05538004088459394,0.10492957746478873,0.9563758389261745,0.05297397769516728,0.1003874603733709,0.9163879598662207,0.05091990336368705,0.09647887323943662,3.9165427684783936
6ds9i,0.968503937007874,0.037743954829998774,0.07265638844586213,0.8028391167192429,0.031240409992021115,0.06014060376912625,0.7937007874015748,0.030931631275316066,0.05954279638490165,10.839651584625244
6dsfb,1.0,0.0978305362259517,0.17822520507084263,0.9705882352941176,0.0945945945945946,0.17238805970149254,1.0,0.0978305362259517,0.17822520507084263,3.6248700618743896
6dtnu,1.0,0.13470790378006872,0.23743185947910356,0.958974358974359,0.12861072902338377,0.22680412371134023,0.9846938775510204,0.13264604810996564,0.2337976983646275,2.6103413105010986
6du92,1.0,0.10745162618361466,0.19405204460966544,0.9769230769230769,0.10461285008237232,0.18898809523809523,0.9770114942528736,0.10498147385755455,0.1895910780669145,3.1114394664764404
6duwm,1.0,0.0462397023651342,0.08839217678435357,0.976878612716763,0.044922913343965976,0.08589580686149936,0.8850574712643678,0.04092479404730268,0.07823215646431293,3.414829969406128
6dv02,1.0,0.04200945212672851,0.08063161431211154,0.9707112970711297,0.04061624649859944,0.07797008906066208,0.9166666666666666,0.038508664449501136,0.07391231311943558,3.4839189052581787
6dw92,1.0,0.11403508771929824,0.2047244094488189,0.9767441860465116,0.1106233538191396,0.19873817034700314,1.0,0.11403508771929824,0.2047244094488189,2.2448890209198
6dwo0,1.0,0.05656934306569343,0.10708117443868738,0.9456521739130435,0.05295191722458917,0.10028818443804036,1.0,0.05656934306569343,0.10708117443868738,1.5554454326629639
6dx3o,1.0,0.038328729281767955,0.07382773528433655,0.9547511312217195,0.03643584873078916,0.07019294743845642,0.7927927927927928,0.03038674033149171,0.05853009644163618,5.670898199081421
6dx9r,1.0,0.0838282320694381,0.15468914646996837,0.9726775956284153,0.08133424720127941,0.15011596036263966,0.888283378746594,0.07446322521699406,0.13740779768177028,4.726066827774048
6dy79,1.0,0.16924110141034251,0.28948879954049395,0.952191235059761,0.16061827956989247,0.2748706152961472,0.996031746031746,0.16856950973807924,0.2883400344629523,3.0328145027160645
6dypr,1.0,0.10167064439140812,0.18457538994800693,0.9622641509433962,0.09742120343839542,0.1769297484822203,1.0,0.10167064439140812,0.18457538994800693,2.6424241065979004
6dzqy,1.0,0.11392405063291139,0.20454545454545456,0.9790209790209791,0.11084718923198733,0.19914651493598864,0.9861111111111112,0.11234177215189874,0.20170454545454547,2.2344770431518555
6e09j,0.9983079526226735,0.08583066627873145,0.1580709979906229,0.9593220338983051,0.08235122944856686,0.1516816293715664,0.9120135363790186,0.07841140529531568,0.14440723375753517,7.859204053878784
6e0z2,1.0,0.027616534740545293,0.05374871619308456,0.9743589743589743,0.02674173117522871,0.05205479452054794,0.8980891719745223,0.024802110817941952,0.04827114002054091,2.6795597076416016
6e110,1.0,0.03961267605633803,0.07620660457239628,0.9664804469273743,0.03808056350429232,0.07327403642524355,0.75,0.02970950704225352,0.0571549534292972,3.2647337913513184
